revid,parentid,timestamp,user,anon,minor,size,sha1,comment,page,lang
36867605,36867570,2009-01-08T11:57:41Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,37126,33a24a011a6ca6956c2c2cde2a3dbc957030e352,Je supprime le lien puisque la page a l'air d'avoir disparue,Vaccination,fr
36867764,36867605,2009-01-08T12:06:26Z,Tibo217,False,True,37073,9c97b831fbb9f166095024c72848f7fa635ef63a,/* Liens internes */ -liens rouges,Vaccination,fr
36867785,36867764,2009-01-08T12:07:25Z,Tibo217,False,True,36952,15ea0e65716d7604fb6c2da10283a5475a245327,/* Sites critiques envers la vaccination */ il ne s'agit pas d'une analyse des risques,Vaccination,fr
36867838,36867785,2009-01-08T12:10:27Z,Tibo217,False,True,36810,b4e95b1c1f1207ea9ff16f5cee80ab42689b01de,/* Sites critiques envers la vaccination */ -lien doublon et corr lien,Vaccination,fr
36867855,36867838,2009-01-08T12:11:21Z,Tibo217,False,True,36806,ae700c5f15d2fbdef6d6bceea1f881d83f7e78f8,/* Pro-vaccination */,Vaccination,fr
36867863,36867855,2009-01-08T12:11:36Z,Tibo217,False,True,36813,31b70eb3c86abafe06c5984ee7bdf82dfd8e7955,/* Sites critiques envers la vaccination */,Vaccination,fr
36868350,36867863,2009-01-08T12:32:36Z,Nguyenld,False,True,36688,bbc46c9aa4ddd5ed9f411db7af01d6bf7bd422e6,autant donner l'adresse du site plustôt qu'un documentpar mi d'autres  de cette assoc,Vaccination,fr
36868501,36868350,2009-01-08T12:40:01Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,36834,7c7661d6673f6b42be8b811572b515a3cadfb03b,/* Liens externes */,Vaccination,fr
36868531,36868501,2009-01-08T12:41:06Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,36839,5ae3e37750f728d04c1c903f9ca68babb8f600d7,/* Sites critiques envers la vaccination */,Vaccination,fr
36869270,36868531,2009-01-08T13:11:41Z,Tibo217,False,True,36694,0439dfc3be01f82eaa27364c9510663ee841006e,"/* Liens externes */ après vérification, site perso // je vous recommande une fois de plus de lire les règles sur les liens externes",Vaccination,fr
36869409,36869270,2009-01-08T13:16:20Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,36713,24186736b06b3caea6f94483410c76af3b3e3b87,/* Liens externes */,Vaccination,fr
36869562,36869409,2009-01-08T13:21:44Z,Tibo217,False,True,36724,656768d709627bd8240733f81e173110dac5106d,/* Sites scientifiques pro-vaccinations */ mieux,Vaccination,fr
36873852,36869562,2009-01-08T15:58:13Z,Tibo217,False,True,36696,1037bc02b70e692779338ded22e8907726f398dd,/* Sites scientifiques recommandant la vaccination */ voir pdd,Vaccination,fr
36873864,36873852,2009-01-08T15:58:33Z,Tibo217,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,/* Sites critiques envers les vaccinations */ voir pdd,Vaccination,fr
36876344,36873864,2009-01-08T17:13:10Z,69.70.1.154,True,True,36886,ced3705287495c92cc09c6ed1256af295e1fdcfa,3rjb wevhkrbf,Vaccination,fr
36876348,36876344,2009-01-08T17:13:15Z,Salebot,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,"bot : révocation de [[Special:Contributions/69.70.1.154|69.70.1.154]] (vandalisme : -59), retour à la version 36873864 de Tibo217",Vaccination,fr
36876808,36876348,2009-01-08T17:26:25Z,69.70.1.154,True,True,36546,8e048c9c66f2d52172e1f7c3cb6fc0f055f8d23f,/* Histoire de la vaccination */,Vaccination,fr
36877241,36876808,2009-01-08T17:37:48Z,Tibo217,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,Révocation de vandalisme par [[Special:Contributions/69.70.1.154|69.70.1.154]] ; retour à la version de [[Special:Contributions/Salebot|Salebot]],Vaccination,fr
36904251,36877241,2009-01-09T15:59:40Z,207.61.132.139,True,True,25566,44ef282a1c597d4a6d18c9daf1523dea1b1bb558,/* Principe de la vaccination */,Vaccination,fr
36904255,36904251,2009-01-09T15:59:47Z,Salebot,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,"bot : révocation de [[Special:Contributions/207.61.132.139|207.61.132.139]] (vandalisme : -342), retour à la version 36877241 de Tibo217",Vaccination,fr
37018427,36904255,2009-01-13T13:05:52Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,36623,5132ecfb7c55fa7ee2d79f110020eacfd4f2b1d7,/* Liens externes */,Vaccination,fr
37018514,37018427,2009-01-13T13:08:38Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,36603,394193afcc9696b38260b4b87c40bb60372b8e8d,/* Liens externes */,Vaccination,fr
37028117,37018514,2009-01-13T19:00:05Z,Tibo217,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,ça fait deux fois,Vaccination,fr
37176680,37028117,2009-01-18T18:34:56Z,74.13.144.59,True,True,15446,880b28b05c84834270117590cd74ebd9023eca3c,,Vaccination,fr
37176687,37176680,2009-01-18T18:35:10Z,Salebot,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,"bot : révocation de [[Special:Contributions/74.13.144.59|74.13.144.59]] (vandalisme : -105), retour à la version 37028117 de Tibo217",Vaccination,fr
37189735,37176687,2009-01-19T07:42:00Z,194.199.75.64,True,True,32368,6adc1c8b05450e3d2d46f5a372b3137f99ce8e6e,/* Vaccins obligatoires */,Vaccination,fr
37190047,37189735,2009-01-19T08:06:23Z,Grook Da Oger,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,Révocation de vandalisme par [[Special:Contributions/194.199.75.64|194.199.75.64]] ; retour à la version de [[Special:Contributions/Salebot|Salebot]],Vaccination,fr
37213797,37190047,2009-01-20T00:06:13Z,74.13.212.190,True,True,31586,76abdabfe43a982c62192e190f1adeaf5b3e2f74,,Vaccination,fr
37213799,37213797,2009-01-20T00:06:19Z,Salebot,False,True,36687,e20ea073cfc48316de8e6512d200002b070e4e7d,"bot : révocation de [[Special:Contributions/74.13.212.190|74.13.212.190]] (vandalisme : -49), retour à la version 37190047 de Grook Da Oger",Vaccination,fr
37227136,37213799,2009-01-20T14:24:44Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,36755,2bbfd02a64011fabfc74b5e4e254cdd92ff8e547,,Vaccination,fr
37229123,37227136,2009-01-20T15:39:00Z,Tibo217,False,True,36773,60871440ee5a9db217d80dce562f17587cb84453,/* Associations pour la liberté des vaccinations */ ça va ?,Vaccination,fr
37237650,37229123,2009-01-20T21:05:23Z,Tibo217,False,True,35624,de4e93e92b73a999c348191cf19d48445729013b,/* D'une façon générale */ ?????,Vaccination,fr
37237676,37237650,2009-01-20T21:06:17Z,Tibo217,False,True,35551,db69dfa4520514e1806316b28165a0f973416957,/* Associations se déclarant pour la liberté des vaccinations */ conservation liens se disant pour la liberté vaccinale,Vaccination,fr
37237711,37237676,2009-01-20T21:07:47Z,Tibo217,False,True,35334,f371345b9a507a0598abf2f609232d1d5788a8a3,/* Vaccination thérapeutique */ -redite,Vaccination,fr
37237730,37237711,2009-01-20T21:08:34Z,Tibo217,False,True,35313,10119608bff206eca7dd4cbb0d98994429ef0879,/* Vaccins et santé publique */ voir tableau,Vaccination,fr
37237743,37237730,2009-01-20T21:08:57Z,Tibo217,False,True,35297,a0037fe8c7432d32d2bf0eac36cd73cd129b6869,"/* Les effets secondaires et les risques selon le vaccin  Michel Georget, Vaccinations, éd. Dangles  */",Vaccination,fr
37237760,37237743,2009-01-20T21:09:37Z,Tibo217,False,True,35253,c4c0e45d0a2d633e905796e5b4f13842f8146d74,/* Le Di-Te-Per (DTCoq en France) */,Vaccination,fr
37237784,37237760,2009-01-20T21:10:40Z,Tibo217,False,True,35072,f3a1186d441d1a1361efbb1ba77721ac376cbcc9,/* La vaccination anti typhoïdique */ ?,Vaccination,fr
37237793,37237784,2009-01-20T21:11:02Z,Tibo217,False,True,34899,22655d6797e42c8eed58a43541ee932e63305f06,/* La vaccination contre la varicelle */ ménage d'affirmations médicales non sourcées,Vaccination,fr
37237802,37237793,2009-01-20T21:11:22Z,Tibo217,False,True,34683,5ca0702af889d50a4e5c740d346b9d41359720fd,/* La vaccination antihaemophilus */ idem,Vaccination,fr
37237835,37237802,2009-01-20T21:12:27Z,Tibo217,False,True,34625,3f471acfb512e537279921439e05d5a45c61da1c,/* Le Di-Te-Per (DTCoq en France) */ conservation des infos sourcées,Vaccination,fr
37237873,37237835,2009-01-20T21:14:04Z,Tibo217,False,True,34594,3087a7731daf6dcf832856c0248e8958d20db375,-bandeau suite à ménage,Vaccination,fr
37272928,37237873,2009-01-21T22:16:58Z,Tibo217,False,True,34515,a94f8f79d83232108ac83a3b1df21e9a6e20ba70,/* Associations se déclarant pour la liberté des vaccinations */ -lien cassé et modif titre (voir pdd),Vaccination,fr
37272942,37272928,2009-01-21T22:17:22Z,Tibo217,False,True,34496,1c15d2a03175aa5d704dd7adcdca6ea8e47df2a6,/* Associations se déclarant pour la liberté des vaccinations */ ok ?,Vaccination,fr
37286217,37272942,2009-01-22T12:15:15Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,34485,4e20e208772bd79eebc9ca99b35d527a6fb13bcc,/* Association contre la vaccination obligatoire */,Vaccination,fr
37495368,37286217,2009-01-28T22:02:59Z,62.210.229.183,True,True,34483,5e6c2cf7d8f196dd63f8e8f4a2e1363d9279dc1b,/* Le BCG */,Vaccination,fr
37634760,37495368,2009-02-02T15:55:03Z,Domsau2,False,True,34639,726bf352418970e2ac465a2adb648844bfcf493f,/* Vaccins obligatoires */ certaines professions...,Vaccination,fr
37688274,37634760,2009-02-04T13:04:27Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,34643,7b967232528d9e345fd920e3c5ad300b1b5b49a4,/* En France */ Soulignage des [réf. nécessaire],Vaccination,fr
37696112,37688274,2009-02-04T17:10:26Z,Tibo217,False,True,34066,119dcb24b9686de86d31a0f3bf55cdf071b708e7,/* En France */ -POV,Vaccination,fr
37696124,37696112,2009-02-04T17:11:07Z,Tibo217,False,True,34056,5415a11b2b492efa1b3f4ac71fc35df5127884db,"/* Les effets secondaires et les risques selon le vaccin  Michel Georget, Vaccinations, éd. Dangles  */",Vaccination,fr
37696185,37696124,2009-02-04T17:13:31Z,Tibo217,False,True,34064,166f9272e079be84077d2b223fbe370c14eeea8b,/* Vaccins et santé publique */ qui ?,Vaccination,fr
37696213,37696185,2009-02-04T17:14:31Z,Tibo217,False,True,33653,c651437dbd8941da14fbdfd529d0884018fa4a78,/* Vaccins et santé publique */ lien ne décrit pas ni la phrase ni l'étude,Vaccination,fr
37696270,37696213,2009-02-04T17:16:00Z,Tibo217,False,True,33053,339d7c1828cd555af967aef4d081167f3f58d4bc,/* Vaccins et santé publique */ deux phrases contradictoires à la suite...,Vaccination,fr
37696301,37696270,2009-02-04T17:17:00Z,Tibo217,False,True,33047,8c6644c1c133e2219f73030f1e2642a496a60047,/* Le vaccin anti-polio */ interlignes,Vaccination,fr
37855308,37696301,2009-02-09T15:49:25Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,34643,7b967232528d9e345fd920e3c5ad300b1b5b49a4,"Les changements de Tibo sont arbitraires et partisans, sans aucun préavis ni discussion sur la pdd. Il supprime des ref nec. et ref. sou. sans donner de raisons. Je défais.",Vaccination,fr
37855354,37855308,2009-02-09T15:52:37Z,Moez,False,True,33047,8c6644c1c133e2219f73030f1e2642a496a60047,Révocation des modifications de [[Special:Contributions/L'horrifiant engoulvent casse-moloch écraseroc|L'horrifiant engoulvent casse-moloch écraseroc]] (retour à la dernière version de [[User:Tibo217|Tibo217]]),Vaccination,fr
37874742,37855354,2009-02-10T08:41:12Z,217.128.129.81,True,True,33052,6ae2f60bc2af0b83793b7d51abae7fce89192d0a,/* Principe de la vaccination */,Vaccination,fr
37878795,37874742,2009-02-10T11:12:51Z,Nguyenld,False,True,33047,8c6644c1c133e2219f73030f1e2642a496a60047,réversion gaminerie,Vaccination,fr
37926624,37878795,2009-02-11T13:12:21Z,Ludovic89,False,True,33046,247d3d25246cb7a4bfa7e79cef05d6d83fd6e099,wikification (cf. [[Wikipédia:WikiProject_Check_Wikipedia]]),Vaccination,fr
37931883,37926624,2009-02-11T15:20:42Z,81.240.247.95,True,True,33053,69b40f6ab7f14fc9b5ad1675b1e456fa9c5aefba,/* En Europe */,Vaccination,fr
37931933,37931883,2009-02-11T15:21:50Z,81.240.247.95,True,True,33062,217309fd2fce2a4959de47c604817e3051849e53,/* En Europe */,Vaccination,fr
37935440,37931933,2009-02-11T16:51:27Z,Nguyenld,False,True,33046,247d3d25246cb7a4bfa7e79cef05d6d83fd6e099,réversion : modif douteuse non sourcee,Vaccination,fr
37991764,37935440,2009-02-13T12:26:06Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,33541,f14dff1378b1f623bf495710be253e91f26633c2,Fidélisation à la source OMS,Vaccination,fr
37991848,37991764,2009-02-13T12:28:46Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,33564,7ef59c04aa014ca12c3705228c54308266cdfd82,Je remet le bandeau « à sourcer » suite à l'analyse de Lionel Labeste (voir pdd),Vaccination,fr
37992400,37991848,2009-02-13T12:49:45Z,Padawane,False,True,33556,1a8e02667f8f4a1fd0bccb40c46ab5fb751f0d14,,Vaccination,fr
37999742,37992400,2009-02-13T17:13:27Z,Tibo217,False,True,33046,247d3d25246cb7a4bfa7e79cef05d6d83fd6e099,Révocation de vandalisme par [[Special:Contributions/L'horrifiant engoulvent casse-moloch écraseroc|L'horrifiant engoulvent casse-moloch écraseroc]] ; retour à la version de [[Special:Contributions/Nguyenld|Nguyenld]],Vaccination,fr
38008092,37999742,2009-02-13T22:16:07Z,Padawane,False,True,33362,9ccc679c5570c8248f2c6f357945dca337442983,"pour moi, ce que dit la source en note",Vaccination,fr
38008236,38008092,2009-02-13T22:20:30Z,Padawane,False,True,33361,04648da493b9ccc127271f72d532cfaaa72e4626,/* Vaccins et santé publique */,Vaccination,fr
38021055,38008236,2009-02-14T10:06:33Z,Tibo217,False,True,33185,799c2d6e833c1268ef27a0a4f0b4a3b1731eab9f,/* Le Di-Te-Per (DTCoq en France) */ phrases contradictoires,Vaccination,fr
38102646,38021055,2009-02-16T12:09:05Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,33180,10daafd68e383be8aa93d7892826413eaace460f,/* En France */,Vaccination,fr
38106677,38102646,2009-02-16T14:15:49Z,Padawane,False,True,33298,4252c17b3e07445a2b4ffd0596eb32b9a975e33e,/* En France */ ref http://www.has-sante.fr/portail/upload/docs/application/pdf/fiche_bum_gardasil.pdf,Vaccination,fr
38106685,38106677,2009-02-16T14:16:10Z,Padawane,False,True,33287,11583b99fb71eb61cefbc9687f965ada96041a50,/* En France */ -demande de ref,Vaccination,fr
38282348,38106685,2009-02-21T14:50:43Z,90.40.226.39,True,True,33437,2ece7492001e50bccecb31d4a91f0432f4438e99,/* La vaccination anti-hépatite Bhttp://www.gsk.fr/gsk/medicament/mention_legale/engerixB10.htm Mentions légales du vaccin EngerixB GSK §Effets indésirables http://www.linternaute.com/sante/medicaments/vaccin-genhevac-b-pasteur/3305036/effets-ind,Vaccination,fr
38317657,38282348,2009-02-22T15:34:17Z,Doc103,False,True,33504,05fbffb0159d0300ee6affb1c5c9f9d96c9fa067,référence 1er vaccin contre la rage,Vaccination,fr
38317687,38317657,2009-02-22T15:35:11Z,Doc103,False,True,33507,43776c0a91ed63f290393d33ff25b547f9f52056,erreur de date,Vaccination,fr
38350752,38317687,2009-02-23T16:09:24Z,L'engoulevent,False,True,33959,7a6d9c534e07029058b79d3f07dc17d4f053caa3,"/* En France */  Je remet le paragraphe de Gadjo, supprimé par Tibo217. Voir pdd « suppression de tibo217 ».",Vaccination,fr
38367177,38350752,2009-02-24T04:02:43Z,McSly,False,True,33507,43776c0a91ed63f290393d33ff25b547f9f52056,Annulation des changements. Propagande,Vaccination,fr
38375383,38367177,2009-02-24T11:50:45Z,L'engoulevent,False,True,33959,7a6d9c534e07029058b79d3f07dc17d4f053caa3,"Annulation des modifications 38367177 de [[Special:Contributions/McSly|McSly]] ([[User talk:McSly|Discuter]]) On supprime pas d'abord pour discuter ensuite, sauf chez les cow-boys (voir pdd)",Vaccination,fr
38378679,38375383,2009-02-24T13:43:37Z,Tibo217,False,True,33507,43776c0a91ed63f290393d33ff25b547f9f52056,Révocation de vandalisme par [[Special:Contributions/L'horrifiant engoulevent casse-moloch écraseroc|L'horrifiant engoulevent casse-moloch écraseroc]] ; retour à la version de [[Special:Contributions/McSly|McSly]],Vaccination,fr
38383347,38378679,2009-02-24T16:02:50Z,L'horrifiant engoulvent casse-moloch écraseroc,False,True,33959,7a6d9c534e07029058b79d3f07dc17d4f053caa3,Annulation des modifications 38378679 de [[Special:Contributions/Tibo217|Tibo217]] ([[User talk:Tibo217|Discuter]]) Les vandales sont ceux qui suppriment arbitrairement,Vaccination,fr
38393699,38383347,2009-02-24T21:34:09Z,Tibo217,False,True,33507,43776c0a91ed63f290393d33ff25b547f9f52056,Révocation de vandalisme par [[Special:Contributions/L'horrifiant engoulvent casse-moloch écraseroc|L'horrifiant engoulvent casse-moloch écraseroc]] ; retour à la version de [[Special:Contributions/Tibo217|Tibo217]],Vaccination,fr
38402434,38393699,2009-02-25T08:40:33Z,212.198.146.203,True,True,34624,097d709963d166f8a85ec44d4ce2cc117897e919,/* Histoire de la vaccination */,Vaccination,fr
38402468,38402434,2009-02-25T08:42:00Z,212.198.146.203,True,True,34629,8db12a020822f9d0a2b432e64203325ea538532c,/* Histoire de la vaccination */  typo,Vaccination,fr
38402484,38402468,2009-02-25T08:42:45Z,212.198.146.203,True,True,34629,bfa6e96bda2e42708555105eb4e01a84d88b9315,/* Histoire de la vaccination */ typo,Vaccination,fr
38402564,38402484,2009-02-25T08:45:43Z,212.198.146.203,True,True,34919,30012d4f0839e4a6d2ca4bae55e6e8430d42936a,/* Histoire de la vaccination */,Vaccination,fr
38402635,38402564,2009-02-25T08:49:05Z,212.198.146.203,True,True,34911,53896a05ac0f2f491b0dd4af7033a0512d8c60f1,"/* La vaccination anti-hépatite B */ Si c'est aucun, c'est forcément dans toutes !",Vaccination,fr
38402656,38402635,2009-02-25T08:50:11Z,212.198.146.203,True,True,34912,0d39fa7261ee504cea7336fbb87b4bf06f62a32e,/* Histoire de la vaccination */ typo lien,Vaccination,fr
38402943,38402656,2009-02-25T09:06:47Z,212.198.146.203,True,True,36243,a36f94880a37fa74855a9ccc2b445dec6442735b,Les informations donées étaient périmées depuis septembre 2008 !!!,Vaccination,fr
38402969,38402943,2009-02-25T09:08:23Z,212.198.146.203,True,True,36292,b6a0a32f81e551c14a5071672360cc8dedac8949,/* La vaccination anti-hépatite Bhttp://www.gsk.fr/gsk/medicament/mention_legale/engerixB10.htm Mentions légales du vaccin EngerixB GSK §Effets indésirables http://www.linternaute.com/sante/medicaments/vaccin-genhevac-b-pasteur/3305036/effets-ind,Vaccination,fr
38404893,38402969,2009-02-25T10:34:57Z,Tibo217,False,True,36297,f4290a364a04f134e1eb5a5d51eaeebf4caf36f8,liens bleus et refnec,Vaccination,fr
38411594,38404893,2009-02-25T14:34:29Z,212.198.146.203,True,True,36553,e549d54ab3169563b6ac57ee5a305f1de0934dc7,"/* La vaccination anti-hépatite B : la référence demandée (on doit pouvoir la trouver en français; je continue à chercher; MAIS POURQUOI AVOIR SUPPRIME LA REFERENCE DU ""MONDE"" ???)",Vaccination,fr
38411773,38411594,2009-02-25T14:39:26Z,Tibo217,False,True,36553,3ca3265fbe5352f232c544daa439e2f9ebb86d17,déplacement suite à apport de source,Vaccination,fr
38412395,38411773,2009-02-25T15:00:29Z,Padawane,False,True,36542,a8a2572e5582118cd83459d077a4ddf93768f89a,"tu demandes une ref pour quelle affirmation problématique ? ""selon ces travaux..."" ou ""Le professeur Houssin..."" ?",Vaccination,fr
38412469,38412395,2009-02-25T15:02:54Z,Tibo217,False,True,36553,3ca3265fbe5352f232c544daa439e2f9ebb86d17,la citation n'est pas sourcée et l'emploi du conditionnel m'invite à la prudence,Vaccination,fr
38412544,38412469,2009-02-25T15:05:31Z,Tibo217,False,True,36477,aa79f4e1fb917b3ec686d4088c22aa2f7f1a9f13,"lien redirige vers ""page not found"" (lien mort)",Vaccination,fr
38412630,38412544,2009-02-25T15:09:01Z,Tibo217,False,True,36477,0cc6458f3d68850f1113daeb4b60299948b53841,y aurait-il un lien valide quelque part ?,Vaccination,fr
38412659,38412630,2009-02-25T15:10:04Z,Tibo217,False,True,36386,0d1e642ec43468b4681b63170eeb1e13e6018e65,/* Association pour le choix vaccinal */ voir article consacré [[Ligue nationale pour la liberté des vaccinations‎]],Vaccination,fr
38412758,38412659,2009-02-25T15:12:52Z,Tibo217,False,True,36419,4fc190a8d6d7c23ad783029c2aeee06968540e43,/* Le vaccin anti-polio */ relecture typo,Vaccination,fr
38412794,38412758,2009-02-25T15:13:52Z,Tibo217,False,True,36443,ad653ee3e96ae161d273dbf1352284e654424f7b,précision,Vaccination,fr
